material_id,creation_date,pr_item,po_type,po_category,date_delivery_requested,po_line,po_del_flag,po_item_del_flag,demand,first_requested_date,po_number,po_item,location_from_id,location_to_id
material_18,08-11-2019,0,External,FALSE,08-11-2019,1,#,#,4.3,08-11-2019,po_number_5138,po_item_3,supplier_7,manufacturing_plant_2
material_21,08-11-2019,0,External,FALSE,08-11-2019,1,#,#,463.522,08-11-2019,po_number_5138,po_item_4,supplier_37,manufacturing_plant_3
material_38,31-10-2019,0,External,FALSE,08-11-2019,1,#,#,28620,08-11-2019,po_number_5138,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,11-12-2019,0,External,FALSE,08-11-2019,1,#,#,50,08-11-2019,po_number_5138,po_item_5,supplier_95,raw_materials_warehouse_1
material_24,07-05-2019,0,External,FALSE,17-05-2019,1,#,#,1,17-05-2019,po_number_5139,po_item_3,supplier_59,manufacturing_plant_2
material_11,06-05-2020,0,External,FALSE,09-06-2020,1,#,#,22000,09-06-2020,po_number_514,po_item_1,supplier_100,raw_materials_warehouse_2
material_16,30-08-2019,0,External,FALSE,11-12-2019,1,#,#,22000,04-12-2019,po_number_5140,po_item_1,supplier_5,raw_materials_warehouse_1
material_16,30-08-2019,0,External,FALSE,16-10-2019,1,#,#,22000,16-10-2019,po_number_5141,po_item_1,supplier_5,raw_materials_warehouse_1
material_18,20-09-2019,0,External,FALSE,20-09-2019,1,#,#,93.666,20-09-2019,po_number_5142,po_item_3,supplier_7,manufacturing_plant_2
material_8,12-09-2019,0,External,FALSE,20-09-2019,1,#,#,27600,20-09-2019,po_number_5142,po_item_1,supplier_20,manufacturing_plant_4
material_8,07-01-2020,0,External,FALSE,20-09-2019,1,#,#,30,20-09-2019,po_number_5142,po_item_4,supplier_20,manufacturing_plant_4
material_18,20-09-2019,0,External,FALSE,20-09-2019,1,#,#,156.456,20-09-2019,po_number_5143,po_item_3,supplier_7,manufacturing_plant_2
material_8,12-09-2019,0,External,FALSE,20-09-2019,1,#,#,29480,20-09-2019,po_number_5143,po_item_1,supplier_20,manufacturing_plant_4
material_8,07-01-2020,0,External,FALSE,20-09-2019,1,#,#,40,20-09-2019,po_number_5143,po_item_4,supplier_20,manufacturing_plant_4
material_24,07-05-2019,0,External,FALSE,17-05-2019,1,#,#,1,17-05-2019,po_number_5144,po_item_3,supplier_59,manufacturing_plant_2
material_24,07-05-2019,0,External,FALSE,17-05-2019,1,#,#,1,17-05-2019,po_number_5145,po_item_3,supplier_59,manufacturing_plant_2
material_18,20-09-2019,0,External,FALSE,20-09-2019,1,#,#,83.349,20-09-2019,po_number_5146,po_item_3,supplier_7,manufacturing_plant_2
material_8,12-09-2019,0,External,FALSE,20-09-2019,1,#,#,23980,20-09-2019,po_number_5146,po_item_1,supplier_20,manufacturing_plant_4
material_8,07-01-2020,0,External,FALSE,20-09-2019,1,#,#,40,20-09-2019,po_number_5146,po_item_4,supplier_20,manufacturing_plant_4
material_18,19-09-2019,0,External,FALSE,19-09-2019,1,#,#,12.006,19-09-2019,po_number_5147,po_item_3,supplier_7,manufacturing_plant_2
material_8,12-09-2019,0,External,FALSE,19-09-2019,1,#,#,27880,19-09-2019,po_number_5147,po_item_1,supplier_20,manufacturing_plant_4
material_8,07-01-2020,0,External,FALSE,19-09-2019,1,#,#,40,19-09-2019,po_number_5147,po_item_4,supplier_20,manufacturing_plant_4
material_24,07-05-2019,0,External,FALSE,17-05-2019,1,#,#,1,17-05-2019,po_number_5148,po_item_3,supplier_59,manufacturing_plant_2
material_25,25-09-2019,0,External,FALSE,25-09-2019,1,#,#,535.474,25-09-2019,po_number_5149,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,19-09-2019,0,External,FALSE,25-09-2019,1,#,#,28040,25-09-2019,po_number_5149,po_item_1,supplier_20,manufacturing_plant_4
material_8,09-10-2019,0,External,FALSE,25-09-2019,1,#,#,10,25-09-2019,po_number_5149,po_item_4,supplier_20,manufacturing_plant_4
material_18,14-06-2019,0,External,FALSE,14-06-2019,1,#,#,182.984,14-06-2019,po_number_515,po_item_3,supplier_7,manufacturing_plant_2
material_20,06-06-2019,0,External,FALSE,14-06-2019,1,#,#,23340,14-06-2019,po_number_515,po_item_1,supplier_37,manufacturing_plant_3
material_20,27-06-2019,0,External,FALSE,14-06-2019,1,#,#,30,14-06-2019,po_number_515,po_item_5,supplier_37,manufacturing_plant_3
material_21,14-06-2019,0,External,FALSE,14-06-2019,1,#,#,65.778,14-06-2019,po_number_515,po_item_4,supplier_37,manufacturing_plant_3
material_18,30-09-2019,0,External,FALSE,30-09-2019,1,#,#,275.972,30-09-2019,po_number_5150,po_item_3,supplier_7,manufacturing_plant_2
material_20,26-09-2019,0,External,FALSE,30-09-2019,1,#,#,24920,30-09-2019,po_number_5150,po_item_1,supplier_37,manufacturing_plant_3
material_20,15-10-2019,0,External,FALSE,30-09-2019,1,#,#,30,30-09-2019,po_number_5150,po_item_5,supplier_37,manufacturing_plant_3
material_21,30-09-2019,0,External,FALSE,30-09-2019,1,#,#,115.768,30-09-2019,po_number_5150,po_item_4,supplier_37,manufacturing_plant_3
material_18,25-09-2019,0,External,FALSE,25-09-2019,1,#,#,260.957,25-09-2019,po_number_5151,po_item_3,supplier_7,manufacturing_plant_2
material_20,19-09-2019,0,External,FALSE,25-09-2019,1,#,#,25060,25-09-2019,po_number_5151,po_item_1,supplier_37,manufacturing_plant_3
material_20,08-10-2019,0,External,FALSE,25-09-2019,1,#,#,20,25-09-2019,po_number_5151,po_item_5,supplier_37,manufacturing_plant_3
material_21,25-09-2019,0,External,FALSE,25-09-2019,1,#,#,143.888,25-09-2019,po_number_5151,po_item_4,supplier_37,manufacturing_plant_3
material_24,05-06-2019,0,External,FALSE,15-06-2019,1,#,#,1,15-06-2019,po_number_5152,po_item_3,supplier_59,manufacturing_plant_2
material_18,31-05-2019,0,External,FALSE,31-05-2019,1,#,#,207.328,31-05-2019,po_number_5153,po_item_3,supplier_7,manufacturing_plant_2
material_21,31-05-2019,0,External,FALSE,31-05-2019,1,#,#,13.708,31-05-2019,po_number_5153,po_item_4,supplier_37,manufacturing_plant_3
material_38,16-05-2019,0,External,FALSE,31-05-2019,1,#,#,27440,31-05-2019,po_number_5153,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,30-07-2019,0,External,FALSE,31-05-2019,1,#,#,160,31-05-2019,po_number_5153,po_item_5,supplier_95,raw_materials_warehouse_1
material_29,08-10-2019,0,External,FALSE,14-10-2019,1,#,#,19800,14-10-2019,po_number_5154,po_item_1,supplier_79,manufacturing_plant_4
material_29,08-10-2019,0,External,FALSE,14-10-2019,1,#,#,19800,14-10-2019,po_number_5155,po_item_1,supplier_79,manufacturing_plant_4
material_24,05-06-2019,0,External,FALSE,15-06-2019,1,#,#,1,15-06-2019,po_number_5156,po_item_3,supplier_59,manufacturing_plant_2
material_24,05-06-2019,0,External,FALSE,15-06-2019,1,#,#,1,15-06-2019,po_number_5157,po_item_3,supplier_59,manufacturing_plant_2
material_10,08-10-2019,0,External,FALSE,09-11-2019,1,#,#,26500,09-11-2019,po_number_5158,po_item_1,supplier_109,manufacturing_plant_4
material_10,08-10-2019,0,External,FALSE,09-11-2019,1,#,#,26500,09-11-2019,po_number_5159,po_item_1,supplier_109,manufacturing_plant_4
material_18,12-06-2019,0,External,FALSE,12-06-2019,1,#,#,265.754,12-06-2019,po_number_516,po_item_3,supplier_7,manufacturing_plant_2
material_8,06-06-2019,0,External,FALSE,12-06-2019,1,#,#,29620,12-06-2019,po_number_516,po_item_1,supplier_20,manufacturing_plant_4
material_8,18-07-2019,0,External,FALSE,12-06-2019,1,#,#,40,12-06-2019,po_number_516,po_item_4,supplier_20,manufacturing_plant_4
material_10,08-10-2019,0,External,FALSE,09-11-2019,1,#,#,26500,09-11-2019,po_number_5160,po_item_1,supplier_109,manufacturing_plant_4
material_29,03-07-2019,10,External,FALSE,12-07-2019,1,#,#,19800,15-07-2019,po_number_5161,po_item_1,supplier_79,manufacturing_plant_4
material_29,08-10-2019,0,External,FALSE,28-10-2019,1,#,#,19800,28-10-2019,po_number_5162,po_item_1,supplier_79,manufacturing_plant_4
material_29,08-10-2019,0,External,FALSE,28-10-2019,1,#,#,19800,28-10-2019,po_number_5163,po_item_1,supplier_79,manufacturing_plant_4
material_29,08-10-2019,0,External,FALSE,21-10-2019,1,#,#,19800,21-10-2019,po_number_5164,po_item_1,supplier_79,manufacturing_plant_4
material_24,18-07-2019,0,External,FALSE,28-07-2019,1,#,#,1,28-07-2019,po_number_5165,po_item_3,supplier_59,manufacturing_plant_2
material_18,06-11-2019,0,External,FALSE,06-11-2019,1,#,#,173.991,06-11-2019,po_number_5166,po_item_3,supplier_7,manufacturing_plant_2
material_8,31-10-2019,0,External,FALSE,06-11-2019,1,#,#,29460,06-11-2019,po_number_5166,po_item_1,supplier_20,manufacturing_plant_4
material_8,07-01-2020,0,External,FALSE,06-11-2019,1,#,#,30,06-11-2019,po_number_5166,po_item_4,supplier_20,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,14-09-2019,1,#,#,43680,15-09-2019,po_number_5167,po_item_1,supplier_57,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,14-08-2019,1,#,#,43680,11-08-2019,po_number_5168,po_item_1,supplier_57,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,16-08-2019,1,#,#,43680,11-08-2019,po_number_5169,po_item_1,supplier_57,manufacturing_plant_4
material_25,14-06-2019,0,External,FALSE,14-06-2019,1,#,#,94.85,14-06-2019,po_number_517,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,06-06-2019,0,External,FALSE,14-06-2019,1,#,#,27100,14-06-2019,po_number_517,po_item_1,supplier_20,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,16-09-2019,1,#,#,43680,15-09-2019,po_number_5170,po_item_1,supplier_57,manufacturing_plant_4
material_24,18-07-2019,0,External,FALSE,28-07-2019,1,#,#,1,28-07-2019,po_number_5171,po_item_3,supplier_59,manufacturing_plant_2
material_24,18-07-2019,0,External,FALSE,28-07-2019,1,#,#,1,28-07-2019,po_number_5172,po_item_3,supplier_59,manufacturing_plant_2
material_24,18-07-2019,0,External,FALSE,28-07-2019,1,#,#,1,28-07-2019,po_number_5173,po_item_3,supplier_59,manufacturing_plant_2
material_31,18-07-2019,0,External,FALSE,31-07-2019,1,#,#,26069,15-08-2019,po_number_5174,po_item_5,supplier_18,raw_materials_warehouse_1
material_44,16-07-2019,10,External,FALSE,17-09-2019,1,#,#,43680,15-09-2019,po_number_5175,po_item_1,supplier_57,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,17-08-2019,1,#,#,43680,18-08-2019,po_number_5176,po_item_1,supplier_57,manufacturing_plant_4
material_44,16-07-2019,10,External,FALSE,18-08-2019,1,#,#,43680,18-08-2019,po_number_5177,po_item_1,supplier_57,manufacturing_plant_4
material_33,16-07-2019,10,External,FALSE,01-09-2019,1,#,#,227136,01-09-2019,po_number_5178,po_item_1,supplier_4,manufacturing_plant_4
material_24,18-07-2019,0,External,FALSE,28-07-2019,1,#,#,1,28-07-2019,po_number_5179,po_item_3,supplier_59,manufacturing_plant_2
material_18,14-06-2019,0,External,FALSE,14-06-2019,1,#,#,181.885,14-06-2019,po_number_518,po_item_3,supplier_7,manufacturing_plant_2
material_20,06-06-2019,0,External,FALSE,14-06-2019,1,#,#,23180,14-06-2019,po_number_518,po_item_1,supplier_37,manufacturing_plant_3
material_20,27-06-2019,0,External,FALSE,14-06-2019,1,#,#,10,14-06-2019,po_number_518,po_item_5,supplier_37,manufacturing_plant_3
material_21,14-06-2019,0,External,FALSE,14-06-2019,1,#,#,65.383,14-06-2019,po_number_518,po_item_4,supplier_37,manufacturing_plant_3
material_14,02-05-2019,0,External,FALSE,25-06-2019,1,#,#,24000,25-06-2019,po_number_5180,po_item_1,supplier_2,raw_materials_warehouse_1
material_18,26-06-2019,0,External,FALSE,11-05-2019,1,#,#,225.931,11-05-2019,po_number_5181,po_item_3,supplier_7,manufacturing_plant_2
material_20,02-05-2019,0,External,FALSE,11-05-2019,1,#,#,23180,11-05-2019,po_number_5181,po_item_1,supplier_37,manufacturing_plant_3
material_20,26-06-2019,0,External,FALSE,11-05-2019,1,#,#,40,11-05-2019,po_number_5181,po_item_4,supplier_37,manufacturing_plant_3
material_21,26-06-2019,0,External,FALSE,11-05-2019,1,#,#,47.62,11-05-2019,po_number_5181,po_item_5,supplier_37,manufacturing_plant_3
material_18,26-06-2019,0,External,FALSE,21-05-2019,1,#,#,180.786,21-05-2019,po_number_5182,po_item_3,supplier_7,manufacturing_plant_2
material_20,17-05-2019,0,External,FALSE,21-05-2019,1,#,#,23020,21-05-2019,po_number_5182,po_item_1,supplier_37,manufacturing_plant_3
material_20,26-06-2019,0,External,FALSE,21-05-2019,1,#,#,10,21-05-2019,po_number_5182,po_item_4,supplier_37,manufacturing_plant_3
material_21,26-06-2019,0,External,FALSE,21-05-2019,1,#,#,64.988,21-05-2019,po_number_5182,po_item_5,supplier_37,manufacturing_plant_3
material_18,26-06-2019,0,External,FALSE,22-05-2019,1,#,#,196.015,22-05-2019,po_number_5183,po_item_3,supplier_7,manufacturing_plant_2
material_20,17-05-2019,0,External,FALSE,22-05-2019,1,#,#,24940,22-05-2019,po_number_5183,po_item_1,supplier_37,manufacturing_plant_3
material_20,26-06-2019,0,External,FALSE,22-05-2019,1,#,#,30,22-05-2019,po_number_5183,po_item_4,supplier_37,manufacturing_plant_3
material_21,26-06-2019,0,External,FALSE,22-05-2019,1,#,#,70.462,22-05-2019,po_number_5183,po_item_5,supplier_37,manufacturing_plant_3
material_18,17-04-2019,0,External,FALSE,17-04-2019,1,#,#,170.233,17-04-2019,po_number_5184,po_item_3,supplier_7,manufacturing_plant_2
material_8,18-06-2019,0,External,FALSE,17-04-2019,1,#,#,10,17-04-2019,po_number_5184,po_item_4,supplier_20,manufacturing_plant_4
material_10,03-09-2019,0,External,FALSE,19-09-2019,1,#,#,26000,19-09-2019,po_number_5185,po_item_1,supplier_109,manufacturing_plant_4
material_25,17-06-2019,0,External,FALSE,17-06-2019,1,#,#,96.55,17-06-2019,po_number_5186,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,14-06-2019,0,External,FALSE,17-06-2019,1,#,#,24300,17-06-2019,po_number_5186,po_item_1,supplier_20,manufacturing_plant_4
material_8,16-07-2019,0,External,FALSE,17-06-2019,1,#,#,20,17-06-2019,po_number_5186,po_item_4,supplier_20,manufacturing_plant_4
material_18,17-04-2019,0,External,FALSE,17-04-2019,1,#,#,23.512,17-04-2019,po_number_5187,po_item_3,supplier_7,manufacturing_plant_2
material_21,17-04-2019,0,External,FALSE,17-04-2019,1,#,#,102.378,17-04-2019,po_number_5187,po_item_4,supplier_37,manufacturing_plant_3
material_8,14-06-2019,0,External,FALSE,17-04-2019,1,#,#,10,17-04-2019,po_number_5187,po_item_5,supplier_20,manufacturing_plant_4
material_18,03-09-2019,0,External,FALSE,04-09-2019,1,#,#,5.945,04-09-2019,po_number_5188,po_item_3,supplier_7,manufacturing_plant_2
material_21,03-09-2019,0,External,FALSE,04-09-2019,1,#,#,173.732,04-09-2019,po_number_5188,po_item_4,supplier_37,manufacturing_plant_3
material_38,29-08-2019,0,External,FALSE,04-09-2019,1,#,#,23800,04-09-2019,po_number_5188,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,23-10-2019,0,External,FALSE,04-09-2019,1,#,#,20,04-09-2019,po_number_5188,po_item_5,supplier_95,raw_materials_warehouse_1
material_18,27-06-2019,0,External,FALSE,27-06-2019,1,#,#,121.44,27-06-2019,po_number_5189,po_item_3,supplier_7,manufacturing_plant_2
material_21,27-06-2019,0,External,FALSE,27-06-2019,1,#,#,14.523,27-06-2019,po_number_5189,po_item_4,supplier_37,manufacturing_plant_3
material_8,21-06-2019,0,External,FALSE,27-06-2019,1,#,#,27600,27-06-2019,po_number_5189,po_item_1,supplier_20,manufacturing_plant_4
material_20,06-06-2019,0,External,FALSE,14-06-2019,1,#,#,24000,14-06-2019,po_number_519,po_item_1,supplier_37,manufacturing_plant_3
material_18,10-09-2019,0,External,FALSE,10-09-2019,1,#,#,197.568,10-09-2019,po_number_5190,po_item_3,supplier_7,manufacturing_plant_2
material_18,13-09-2019,0,External,FALSE,10-09-2019,1,#,#,197.568,10-09-2019,po_number_5190,po_item_5,supplier_7,manufacturing_plant_2
material_21,10-09-2019,0,External,FALSE,10-09-2019,1,#,#,167.82,10-09-2019,po_number_5190,po_item_4,supplier_37,manufacturing_plant_3
material_21,13-09-2019,0,External,FALSE,10-09-2019,1,#,#,167.82,10-09-2019,po_number_5190,po_item_6,supplier_37,manufacturing_plant_3
material_38,04-09-2019,0,External,FALSE,10-09-2019,1,#,#,37200,10-09-2019,po_number_5190,po_item_1,supplier_95,raw_materials_warehouse_1
material_38,07-11-2019,0,External,FALSE,10-09-2019,1,#,#,16180,10-09-2019,po_number_5190,po_item_2,supplier_95,raw_materials_warehouse_1
material_18,13-09-2019,0,External,FALSE,10-09-2019,1,#,#,112.224,10-09-2019,po_number_5191,po_item_3,supplier_7,manufacturing_plant_2
material_21,13-09-2019,0,External,FALSE,10-09-2019,1,#,#,241.828,10-09-2019,po_number_5191,po_item_4,supplier_37,manufacturing_plant_3
material_38,04-09-2019,0,External,FALSE,10-09-2019,1,#,#,26720,10-09-2019,po_number_5191,po_item_1,supplier_95,raw_materials_warehouse_1
material_42,30-09-2019,0,External,FALSE,29-11-2019,1,#,#,23000,29-11-2019,po_number_5192,po_item_1,supplier_61,manufacturing_plant_4
material_42,30-09-2019,0,External,FALSE,03-12-2019,1,#,#,23000,02-12-2019,po_number_5193,po_item_1,supplier_61,manufacturing_plant_4
material_17,22-07-2019,0,External,FALSE,26-07-2019,1,#,#,22000,26-07-2019,po_number_5194,po_item_1,supplier_6,raw_materials_warehouse_1
material_26,25-07-2019,0,External,FALSE,26-07-2019,1,#,#,127.82,26-07-2019,po_number_5194,po_item_3,supplier_7,manufacturing_plant_2
material_18,19-07-2019,0,External,FALSE,19-07-2019,1,#,#,175.366,19-07-2019,po_number_5195,po_item_3,supplier_7,manufacturing_plant_2
material_20,11-07-2019,0,External,FALSE,19-07-2019,1,#,#,23280,19-07-2019,po_number_5195,po_item_1,supplier_37,manufacturing_plant_3
material_20,30-07-2019,0,External,FALSE,19-07-2019,1,#,#,40,19-07-2019,po_number_5195,po_item_5,supplier_37,manufacturing_plant_3
material_21,19-07-2019,0,External,FALSE,19-07-2019,1,#,#,26.415,19-07-2019,po_number_5195,po_item_4,supplier_37,manufacturing_plant_3
material_18,18-08-2019,0,External,FALSE,18-08-2019,1,#,#,150.765,18-08-2019,po_number_5196,po_item_3,supplier_7,manufacturing_plant_2
material_8,08-08-2019,0,External,FALSE,18-08-2019,1,#,#,26420,18-08-2019,po_number_5196,po_item_1,supplier_20,manufacturing_plant_4
material_18,18-08-2019,0,External,FALSE,18-08-2019,1,#,#,97.767,18-08-2019,po_number_5197,po_item_3,supplier_7,manufacturing_plant_2
material_8,08-08-2019,0,External,FALSE,18-08-2019,1,#,#,27520,18-08-2019,po_number_5197,po_item_1,supplier_20,manufacturing_plant_4
material_18,18-08-2019,0,External,FALSE,18-08-2019,1,#,#,60.993,18-08-2019,po_number_5198,po_item_3,supplier_7,manufacturing_plant_2
material_8,08-08-2019,0,External,FALSE,18-08-2019,1,#,#,25500,18-08-2019,po_number_5198,po_item_1,supplier_20,manufacturing_plant_4
material_25,18-08-2019,0,External,FALSE,18-08-2019,1,#,#,227.415,18-08-2019,po_number_5199,po_item_3,supplier_60,raw_materials_warehouse_1
material_8,08-08-2019,0,External,FALSE,18-08-2019,1,#,#,28940,18-08-2019,po_number_5199,po_item_1,supplier_20,manufacturing_plant_4
material_8,20-08-2019,0,External,FALSE,18-08-2019,1,#,#,30,18-08-2019,po_number_5199,po_item_4,supplier_20,manufacturing_plant_4
material_10,23-04-2020,0,External,FALSE,20-05-2020,1,#,#,26000,20-05-2020,po_number_52,po_item_1,supplier_109,manufacturing_plant_4
material_10,15-05-2019,0,External,FALSE,08-06-2019,1,#,#,26500,08-06-2019,po_number_520,po_item_1,supplier_109,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1000,08-03-2019,po_number_5200,po_item_21,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1001,08-03-2019,po_number_5200,po_item_10,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1002,08-03-2019,po_number_5200,po_item_13,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1000,08-03-2019,po_number_5200,po_item_17,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1000,08-03-2019,po_number_5200,po_item_18,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1001,08-03-2019,po_number_5200,po_item_11,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1002,08-03-2019,po_number_5200,po_item_12,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,996,08-03-2019,po_number_5200,po_item_22,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1003,25-02-2019,po_number_5200,po_item_23,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1001,25-02-2019,po_number_5200,po_item_24,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,999,25-02-2019,po_number_5200,po_item_25,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1000,25-02-2019,po_number_5200,po_item_19,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,999,25-02-2019,po_number_5200,po_item_20,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,999,25-02-2019,po_number_5200,po_item_36,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1000,25-02-2019,po_number_5200,po_item_31,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,1004,25-02-2019,po_number_5200,po_item_28,supplier_4,manufacturing_plant_4
material_36,11-10-2019,0,External,FALSE,25-02-2019,1,#,#,999,25-02-2019,po_number_5200,po_item_29,supplier_4,manufacturing_plant_4
material_18,14-08-2019,0,External,FALSE,14-08-2019,1,#,#,264.422,14-08-2019,po_number_5201,po_item_3,supplier_7,manufacturing_plant_2
material_21,14-08-2019,0,External,FALSE,14-08-2019,1,#,#,115.236,14-08-2019,po_number_5201,po_item_4,supplier_37,manufacturing_plant_3
material_8,09-08-2019,0,External,FALSE,14-08-2019,1,#,#,27300,14-08-2019,po_number_5201,po_item_1,supplier_20,manufacturing_plant_4
material_18,14-08-2019,0,External,FALSE,14-08-2019,1,#,#,258.688,14-08-2019,po_number_5202,po_item_3,supplier_7,manufacturing_plant_2
material_21,14-08-2019,0,External,FALSE,14-08-2019,1,#,#,113.043,14-08-2019,po_number_5202,po_item_4,supplier_37,manufacturing_plant_3
material_8,09-08-2019,0,External,FALSE,14-08-2019,1,#,#,27540,14-08-2019,po_number_5202,po_item_1,supplier_20,manufacturing_plant_4
material_17,29-08-2019,0,External,FALSE,06-09-2019,1,#,#,22000,06-09-2019,po_number_5203,po_item_1,supplier_6,raw_materials_warehouse_1
material_26,06-09-2019,0,External,FALSE,06-09-2019,1,#,#,4.62,06-09-2019,po_number_5203,po_item_3,supplier_7,manufacturing_plant_2
material_24,25-10-2019,0,External,FALSE,04-11-2019,1,#,#,1,04-11-2019,po_number_5204,po_item_3,supplier_59,manufacturing_plant_2
material_24,25-10-2019,0,External,FALSE,04-11-2019,1,#,#,1,04-11-2019,po_number_5205,po_item_4,supplier_59,manufacturing_plant_2
material_24,25-10-2019,0,External,FALSE,04-11-2019,1,#,#,1,04-11-2019,po_number_5206,po_item_3,supplier_59,manufacturing_plant_2
material_24,25-10-2019,0,External,FALSE,04-11-2019,1,#,#,1,04-11-2019,po_number_5207,po_item_3,supplier_59,manufacturing_plant_2
material_16,30-08-2019,0,External,FALSE,09-10-2019,1,#,#,22000,09-10-2019,po_number_5208,po_item_1,supplier_5,raw_materials_warehouse_1
material_24,06-11-2019,0,External,FALSE,16-11-2019,1,#,#,1,16-11-2019,po_number_5209,po_item_4,supplier_59,manufacturing_plant_2
material_10,15-05-2019,0,External,FALSE,08-06-2019,1,#,#,26500,08-06-2019,po_number_521,po_item_1,supplier_109,manufacturing_plant_4
material_24,06-11-2019,0,External,FALSE,16-11-2019,1,#,#,1,16-11-2019,po_number_5210,po_item_4,supplier_59,manufacturing_plant_2
material_24,06-11-2019,0,External,FALSE,16-11-2019,1,#,#,1,16-11-2019,po_number_5211,po_item_4,supplier_59,manufacturing_plant_2
material_24,06-11-2019,0,External,FALSE,16-11-2019,1,#,#,1,16-11-2019,po_number_5212,po_item_3,supplier_59,manufacturing_plant_2
material_17,04-09-2019,0,External,FALSE,10-09-2019,1,#,#,22000,10-09-2019,po_number_5213,po_item_1,supplier_6,raw_materials_warehouse_1
material_26,10-09-2019,0,External,FALSE,10-09-2019,1,#,#,6.02,10-09-2019,po_number_5213,po_item_3,supplier_7,manufacturing_plant_2
material_26,10-09-2019,0,External,FALSE,10-09-2019,1,#,#,148.2,10-09-2019,po_number_5213,po_item_4,supplier_7,manufacturing_plant_2
material_33,05-11-2019,10,External,FALSE,10-12-2019,1,#,#,227136,08-12-2019,po_number_5214,po_item_1,supplier_4,manufacturing_plant_4
material_18,22-09-2019,0,External,FALSE,22-09-2019,1,#,#,203.12,22-09-2019,po_number_5215,po_item_3,supplier_7,manufacturing_plant_2
material_20,12-09-2019,0,External,FALSE,22-09-2019,1,#,#,22620,22-09-2019,po_number_5215,po_item_1,supplier_37,manufacturing_plant_3
material_20,25-09-2019,0,External,FALSE,22-09-2019,1,#,#,75,22-09-2019,po_number_5215,po_item_5,supplier_37,manufacturing_plant_3
material_21,22-09-2019,0,External,FALSE,22-09-2019,1,#,#,111.638,22-09-2019,po_number_5215,po_item_4,supplier_37,manufacturing_plant_3
material_29,05-11-2019,0,External,FALSE,15-11-2019,1,#,#,19800,12-11-2019,po_number_5216,po_item_1,supplier_79,manufacturing_plant_4
material_22,26-04-2019,0,External,FALSE,25-05-2019,1,#,#,24000,14-05-2019,po_number_5217,po_item_1,supplier_38,manufacturing_plant_3
material_18,04-10-2019,0,External,FALSE,04-10-2019,1,#,#,254.403,04-10-2019,po_number_5218,po_item_3,supplier_7,manufacturing_plant_2
material_20,26-09-2019,0,External,FALSE,04-10-2019,1,#,#,22960,04-10-2019,po_number_5218,po_item_1,supplier_37,manufacturing_plant_3
material_20,15-10-2019,0,External,FALSE,04-10-2019,1,#,#,40,04-10-2019,po_number_5218,po_item_5,supplier_37,manufacturing_plant_3
material_21,04-10-2019,0,External,FALSE,04-10-2019,1,#,#,106.72,04-10-2019,po_number_5218,po_item_4,supplier_37,manufacturing_plant_3
material_24,29-04-2019,0,External,FALSE,09-05-2019,1,#,#,1,09-05-2019,po_number_5219,po_item_3,supplier_59,manufacturing_plant_2
material_11,15-05-2019,0,External,FALSE,04-06-2019,1,#,#,22000,04-06-2019,po_number_522,po_item_1,supplier_100,raw_materials_warehouse_2
material_24,29-04-2019,0,External,FALSE,09-05-2019,1,#,#,1,09-05-2019,po_number_5220,po_item_3,supplier_59,manufacturing_plant_2
